Net Worth,Rent or Mortgage,Loan Debt,Medical Expenses,Income Bin
577649.9146363309,363254.8993672288,30494.8648469511,951138.8425439259,7
798585.18041818,936773.8710860637,17209.03662708031,979308.0116670782,2
765997.0370049175,456011.42310676555,47370.73846990842,364974.8682106997,7
228451.67320373494,193598.1562302016,62726.939614310286,810117.5382184295,7
22313.046439693786,47134.25282677064,24877.218714494866,305268.0887239778,1
580140.244358695,734670.1155411189,57140.7525147411,221266.37612594225,6
836955.2878852127,679788.4851339122,16050.54824372083,896756.7181981374,5
1412.0548115003073,204977.0708424461,83682.80898108118,876614.6661210726,6
959208.0483957335,909245.0805276225,69109.64097628368,539253.5336010773,4
840963.0376278831,485340.7446165478,65391.780453190826,767175.210305816,4
114286.24752994365,382017.2062622651,10756.712223598908,353469.036397122,4
286615.6310666519,340344.84647837805,58227.80129294952,898674.3499803038,8
909137.1230933509,956332.37014515,38451.22849384308,76266.90788301027,5
634504.7426108349,947152.5357466274,66279.22279826211,109190.31832982063,8
469932.3623735602,207154.11616328504,91135.95642853707,732575.9762344217,7
145332.19326136605,362378.5521750127,64059.1293521471,805282.5857047094,2
894441.7360468972,54457.62524368914,95682.52718589983,945983.0666774304,7
827895.1288222625,690115.6966430444,36061.00560555366,931663.4992637907,0
54440.21450959491,201650.24060123338,98518.96153496082,759334.0164977297,5
827903.464500342,600909.2562083855,99604.99371421435,401992.3386762211,8
521427.7709402544,998231.4075108869,96182.50876118518,635345.5236250304,3
535550.7914549022,356070.47925750667,27229.538539659716,887914.6650837878,7
670597.3770751675,302603.9033016389,27546.960407420105,432346.2193618388,4
713932.4075890274,195741.9240382985,19634.27669902721,19438.387556635294,7
336381.0498107014,640455.4288310432,37847.34273332472,630081.5019795009,1
202306.7313410638,176138.25083551326,91916.77094796333,711253.2458594461,1
665321.8097371549,597380.5531338032,7858.483065885136,625262.0826636761,0
506241.456853747,556690.5534474193,11145.480401001618,652520.7857056684,0
437835.86316936096,751077.7733806854,63252.92764581771,172521.30584270708,0
885226.6234877487,142542.59229087096,36148.50741603161,985647.2688344253,5
296181.2532103169,981530.8934713976,56864.17307566971,621577.4243386228,2
439983.21889968053,677288.370796919,52502.27306562311,467924.5853205882,7
472666.86607055366,216696.7914896387,79836.21698834348,909231.3350594005,3
206839.10765984814,530774.8950366488,4487.982290482962,920130.3810947163,5
676042.1330815366,449833.2520394793,69760.09660262226,981677.5448746975,0
657578.370673132,786451.8059822682,8631.38308878858,780588.598020483,4
592231.6059938436,575725.0675041308,77717.4522925717,801854.2749388742,8
434971.4530600498,204164.81818116005,94328.72525900687,620054.683225317,3
524966.7684104537,777627.5061982984,60817.71815269752,531079.9591552097,5
880457.7015918194,958633.2675429344,27733.838449185165,877282.9735649324,8
119482.58326445794,662248.2063876895,44392.71796727412,720462.9582361856,5
630693.8714711725,180766.00593098346,29447.340757921524,753825.9351978574,1
741907.6215997202,170170.9401294127,927.2807237966973,58452.11995502464,2
334751.4777378544,195402.8850019729,37011.01923317791,353686.7170456719,2
908825.3118424249,65561.11964148015,85010.512115696,754340.5211448285,4
54550.2121085848,885472.2667569439,20617.287753485125,898056.9405659959,2
395917.6424092979,6131.192932559037,17131.64522606939,456668.7483532054,6
246690.82215405803,297589.45297833404,45097.41871484902,513038.5116273828,1
998357.9532904316,297781.0512337755,78219.30945666277,465916.456885215,4
192865.9616818402,195522.24451678302,99958.6229478502,409901.68779399706,1
12129.538289767483,26562.19599527021,99180.6246597968,997366.061982901,0
667608.9815644425,727667.0102175376,5087.67060348937,893550.5379316038,8
147655.33732909808,980167.5119712872,58326.41343997744,258088.5947784827,1
993472.2643488176,567029.8077471828,66086.06912783849,643589.9508768261,5
30135.974197606385,784509.6182092194,90478.63228701873,734293.1856673951,6
772699.213613054,259380.6027026754,15656.925374670394,655186.5124214592,6
345650.66188987327,195930.1057843863,77610.1213031844,78681.14238398461,8
95975.368429979,618363.7377534161,78687.29078717173,571554.4723608746,1
430873.7994494274,104473.61829888546,11320.955096990205,245193.24575797474,6
599015.0978372929,286311.67847306596,4965.830592355469,208786.06225872342,8
290546.97670792806,611167.4132179611,36114.86258633588,485474.4882558859,3
854114.5081925908,886649.260372019,80134.91316775186,517889.7079419127,3
214316.62997004052,174150.9484410565,85746.08547428717,989497.2807505451,8
235283.98137004703,98286.30313593667,44486.922422594485,507282.2490689989,1
902006.0829276814,638513.2120435473,54911.6897277434,290129.0979886532,1
254150.255993287,439123.4273050406,46621.25702731067,580261.0125687724,1
593594.6837709099,775001.3907966746,49920.26485188463,831512.4991382863,5
223479.21033351426,52441.606822244416,45993.7583734916,303698.6514080868,7
173700.33798693796,586548.2978602018,2158.497053457531,964518.1034892559,5
686878.6749519154,149199.0990398967,77974.46795264493,963262.6994421071,0
790646.4244276895,334868.8007313692,3871.1049028400835,34280.86613019521,7
974891.5705803069,675764.3860299019,40871.42724271068,784697.6906464573,2
634645.9738262782,534867.91705647,40176.20390421692,175902.35107413377,6
623116.900765411,233711.69360906453,35971.91112034171,805609.2131700275,5
325078.13892567286,421098.4865704336,50670.5842179605,899117.8150617173,3
962315.7315216559,211136.32375551295,53484.115271468,974579.8632149989,1
280463.09681483085,575635.3974656726,95000.84186756797,716553.6927724286,6
796450.4829273731,659467.8275990108,74819.45637722916,968221.7783970408,7
483769.906654277,649896.0670964497,1047.8502530052335,246428.15072374325,2
851017.3726803815,946285.8071400247,97494.61402525622,724745.9411757285,7
686345.5646688362,503882.6434647522,23084.09308530499,729023.5205921074,5
89280.32564471633,942763.5135688977,24054.76906920929,902449.5143640169,3
590354.8645762476,345539.4687873532,24587.288692914033,520949.9619807193,8
630109.0173202435,502240.1077097769,15093.930915250297,958522.7869563318,0
988928.4805035453,4725.673442484091,89426.28144457024,222873.83299219853,6
105062.46804833542,757527.1412771975,81912.88813641593,291350.09252805996,3
317564.1565784997,384349.9111694674,80478.38883227752,720797.1916247,7
967945.1682740755,412680.1606363054,7167.61580135844,224878.77579356753,1
88468.53506262731,723917.1130135146,36485.758843195596,167693.04956652774,1
529553.5987922666,352767.0688464978,25492.364251949006,525707.0749900952,5
263998.75137185067,538926.359842608,16049.191356418447,187324.0288275554,6
170952.7116968852,215586.1129793143,55738.63481042362,549998.0620542773,8
561854.738508596,525392.4784777807,40668.234170783035,17159.79193414796,1
390299.42456568155,798728.1218129639,85483.97119052432,198919.0982183302,5
160575.84359616516,132614.06697553647,5109.359401227509,198531.7873034682,6
93952.34051631507,5656.564490847282,97734.41951271053,112470.3129712239,3
36615.611059473864,135742.67254763472,64225.55149532655,894497.4328108929,5
37039.02572032991,82211.66997787432,69046.49914105599,348788.8386218896,2
210259.7598219712,435184.80797318416,7873.14230922167,358954.69617783616,0
498225.395316112,659172.398310529,53987.7223970197,647770.7237852887,1
455818.38003672246,30637.44568906801,96901.30192047513,345103.7060881881,4
507855.78501028207,471039.33439414925,2256.052082758475,658276.460385861,5
582812.2288234797,609706.5839370083,75786.21876403439,852538.9457431943,7
68131.054423883,94096.06737750987,46906.14576675831,565272.8455023669,1
220709.2392333071,39103.78687680771,11084.03284338857,244956.877932082,1
905086.7210127052,951157.4279174797,74426.44820248555,589203.2561749214,7
426919.8171454235,885474.2408705651,63755.024190958975,110369.2767057225,5
94999.08979873917,249455.08231014723,91744.73175757687,621846.4996212195,5
821899.1370798089,432189.9622395831,49487.923811355606,844950.1106319572,7
681158.4466340938,665760.4026244556,3179.365406465395,132875.2837880719,8
759159.5572596391,866835.6443287879,90790.55000210062,81823.38781217835,5
119434.85720638503,254880.99749268923,1175.3354994059273,435360.43638289813,4
182430.35623772308,941195.2959486932,33526.44266283622,508729.83568082895,2
762230.2428275477,966259.9173662572,22532.5667410729,555960.2425507732,0
209339.58802440856,725189.9470658259,13491.639364236218,986997.062982274,5
447017.08599989745,176757.9578757136,80408.82668697783,900117.3117728013,5
251317.54794775395,614296.9080000558,1090.2729409931756,785815.8016889208,5
539647.6335096523,789448.6176142361,21469.9794696393,10844.613149297522,1
560809.2457937647,455490.2723794936,92673.65679477644,313597.8796056408,3
313222.92807832384,522196.6579574442,76470.24249635896,766089.1506426142,4
77498.25705802315,44202.37416659245,93036.55113481947,877483.3098208767,3
223718.78315201198,554042.2351406845,5783.547785402155,705241.0978725469,4
554576.3737665878,213251.02907570958,13812.735828747336,715715.4608528937,1
150670.39135318616,512017.5119098473,51884.31198269884,148945.03546342652,1
601104.1449081479,591454.8394897409,87389.00877884768,905276.6258170429,0
609310.0158360716,355827.3970452364,64015.1867702335,285734.1083308603,7
20965.916843576404,743886.358491946,88366.3042815315,816188.0265811746,2
171951.8577536214,277569.2801970371,18012.153426145072,77856.76572826871,1
356635.87694772135,992306.1162733284,81568.41727239855,999655.6215550967,8
678738.7058328886,199922.79573924578,51789.0948520855,168395.07464705882,4
69355.92261237944,936488.6270030411,47537.38996486498,337827.18972395087,3
497297.1217256139,429896.43369562615,85590.88467132197,315866.8575683057,0
17566.427595175126,150209.07762988255,52831.70831873435,34726.74396327935,4
273116.9643475518,775439.0026320304,4367.767659685362,116393.47887424855,0
955515.972732136,301046.1843470486,74354.72362828914,425798.1893489526,5
950875.5232263012,32032.734998393542,46555.218391072136,599309.7451133037,1
553125.6689082527,400250.3433633037,28148.54270992292,58760.50636810504,0
723129.060646112,113828.70238458198,78716.10818745536,531038.3100254942,6
384053.6524857362,500497.8723036391,89931.8533743635,420222.83677897265,6
353759.3545641008,19600.671967130555,85213.19498513117,379369.5209133161,4
438626.630884866,559260.919302669,31094.352277765756,726985.4319201612,6
789603.9287516905,514791.6355568597,58400.71082983483,64941.527372179175,3
436349.90186687215,688693.7730362897,62851.09804504487,266015.60046659166,2
24746.12918073982,573295.871010371,93957.19568018672,745986.079175618,1
619632.40465569,816029.023125307,52778.30481224969,159822.68790792074,5
826123.5583865092,706482.8570468188,39055.99218624744,317451.0955389176,8
373561.0274158032,403449.88781407353,40635.06304456336,175086.62291680687,2
340976.7957543094,836651.9302042661,35409.43102792179,877017.4182361949,8
747943.3975267836,188327.54062899403,21987.76247792327,91699.11890833249,3
156302.72689543356,139032.2644306905,33216.2725046812,720063.9050773581,6
167131.8293109858,814231.6925676643,29181.656632754315,335037.3012040174,8
710512.18319884,526668.1789114453,10724.763451808461,661084.8667414038,8
158886.44301581258,443694.0363425029,97697.67584396237,579604.8326664402,3
763874.4669920302,493255.49760390987,29286.609514710693,427083.062968145,0
734078.0077709819,577904.7535759273,29300.48474772716,861810.42741725,8
206313.45383684363,251678.5363652494,30360.808884942646,978144.6662105024,8
966717.2570784223,269105.988813399,40813.719665401535,549446.818571673,6
265993.9936317245,123020.13133631884,55917.11127123144,428469.8214485848,8
330158.29579741065,783928.8084115834,8187.127566964036,909489.3585441742,1
478397.871951887,119722.08418860886,73466.52916850567,384280.9903804975,1
574086.8213294614,298173.46693835367,73542.12909504709,293793.03014620463,3
751411.9738735898,289732.65535111283,37870.59344208433,529585.6050049163,8
23347.316126102523,692876.1408588919,79586.53802805941,601742.0076605479,1
212932.34285097662,116073.42684553379,81217.97416404684,889407.31167035,6
958356.9371000389,511604.39255012193,54928.17035912317,996364.2468145614,5
927308.9661426933,8966.442983753375,65739.75690259489,139055.30436684843,2
572934.049609894,258798.47584529637,43066.03047265981,871535.0491398751,7
462304.16803610575,66469.84614236251,41062.527489227854,61854.56471630024,1
614763.9762051133,794791.8452848772,35192.69480127162,476592.37824571633,7
737926.356982725,403481.75028849434,52375.92634184468,761625.3839767325,3
312842.3974404523,942857.4209521367,67963.56623430387,58158.00661185166,2
708038.0721921487,658359.0392871954,19786.11835715155,532378.3519895312,8
977503.8062332588,482688.5162914419,82013.79708685359,851167.3668356638,6
964585.511708211,679777.9215248232,90962.22811988613,759776.644888312,7
315633.9115321557,81056.47378552206,59607.4613343317,271718.1572771601,2
